first_name,last_name,age,gender,color,item_name,favorite_color,location,ispurchased,time_spent_looking,price
Junina,Trayling,49,Female,Maroon,Makalu_kinsley_boots_chestnut,Crimson,Philippines,true,2,$885.51
Kelby,Lawn,31,Male,Violet,Makalu_kinsley_boots_chestnut,Orange,France,false,10,$944.51
Kaylyn,Buxey,52,Female,Puce,Makalu_kinsley_boots_chestnut,Maroon,China,true,7,$707.10
Ingram,Dumpleton,43,Male,Aquamarine,soda_bells_pumps_black,Red,Sweden,false,6,$895.31
Sid,Sotworth,47,Male,Teal,cliffs_by_white_mountain_hearten_lace_up_boots_white,Purple,Poland,true,5,$810.54
Reed,Fleis,28,Male,Violet,makalu_mock_out_moccasins_black,Orange,China,true,4,$745.82
Ellary,D'Hooghe,41,Male,Maroon,cliffs_by_white_mountain_hearten_lace_up_boots_white,Mauv,Russia,true,10,$502.57
Doy,Badrick,45,Male,Crimson,nike_air_max_plus_g_white,Goldenrod,Haiti,true,1,$921.77
Nanci,Rainsdon,55,Female,Indigo,ugg_classic_ultra_mini_booties_black,Maroon,China,false,6,$98.84
Aylmar,Wegner,40,Male,Indigo,cliffs_by_white_mountain_hearten_lace_up_boots_white,Fuscia,Poland,true,3,$94.21
Ken,Gaskill,48,Male,Red,makalu_mock_out_moccasins_black,Khaki,China,false,3,$182.80
Kaile,Feldheim,39,Female,Green,converse_chuck_taylor_all_star_madison_white,Crimson,Russia,false,3,$420.91
Whitney,Meldrum,39,Male,Khaki,nike_air_max_plus_g_white,Mauv,Iran,false,7,$436.67
Bennett,Lowmass,31,Male,Purple,nike_air_max_plus_g_white,Fuscia,Brazil,false,1,$743.11
Deane,Ritter,40,Female,Fuscia,soda_bells_pumps_black,Orange,Armenia,true,7,$973.93
Susana,Risen,30,Female,Yellow,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Goldenrod,China,true,6,$174.28
Sonya,Hardison,48,Female,Teal,soda_bells_pumps_black,Pink,Ukraine,true,6,$121.59
Waly,Grumell,34,Female,Goldenrod,makalu_mock_out_moccasins_black,Crimson,China,true,3,$621.24
Sosanna,Touzey,28,Female,Teal,converse_chuck_taylor_all_star_madison_white,Aquamarine,China,false,1,$337.37
Kile,Alaway,49,Polygender,Crimson,solanz_riddle_sandals_brown,Khaki,China,false,6,$538.40
Ladonna,Henke,35,Female,Yellow,makalu_mock_out_moccasins_black,Puce,United Kingdom,false,1,$585.08
Drew,MacCleay,54,Male,Blue,nike_air_force_1_07_se_lny_white,Goldenrod,France,false,5,$7.49
Franky,Vinton,25,Male,Turquoise,inc_internalion_concepts_odelya_dress_booties_black,Blue,Indonesia,false,5,$705.49
Heinrik,Leggon,41,Genderqueer,Fuscia,crocs_classic_clogs_white,Maroon,Philippines,false,8,$432.52
Garfield,Perrott,29,Male,Goldenrod,inc_internalion_concepts_odelya_dress_booties_black,Khaki,Botswana,false,2,$866.92
Duff,Brosch,35,Polygender,Khaki,ugg_classic_ultra_mini_booties_black,Aquamarine,Azerbaijan,false,2,$32.44
Genovera,Heare,29,Female,Purple,inc_internalion_concepts_odelya_dress_booties_black,Yellow,Indonesia,false,7,$953.06
Con,Drever,55,Male,Khaki,nike_air_max_plus_g_white,Indigo,Peru,true,6,$564.78
Laurie,Cochrane,28,Female,Purple,solanz_riddle_sandals_brown,Crimson,China,true,1,$2.61
Gratiana,Kenshole,54,Female,Yellow,soda_bells_pumps_black,Purple,Tanzania,true,8,$62.39
Farlee,Charnley,34,Male,Goldenrod,nike_air_force_1_07_se_lny_white,Red,Portugal,false,1,$371.02
